playerid,Player,K,HB,D,M,G,B,T,HO,GA,I50,CL,CG,R50,FF,FA,AF,SC,fixture_id
6321,Daniel Butler,4,4,8,0,0,0,7,0,1,0,2,2,1,2,0,50,53,140
6322,Cooper Sharman,5,3,8,2,1,1,3,0,0,2,0,0,0,1,0,47,61,140
6323,Sebastian Ross,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,7,7,140
6324,Zaine Cordy,2,0,2,2,0,0,0,0,0,0,0,0,1,0,0,12,7,140
6325,Max King↗,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140
6326,Steven May,23,6,29,12,0,0,2,0,0,1,0,3,5,1,1,123,147,140
6327,Jack Viney,11,14,25,3,0,0,6,0,0,3,2,5,0,2,1,93,86,140
6328,Angus Brayshaw,11,14,25,5,0,0,7,0,1,6,3,1,2,1,0,105,91,140
6329,Christian Salem,17,7,24,8,0,0,3,0,0,2,1,3,6,1,1,99,86,140
6330,James Jordon,10,13,23,4,0,0,4,0,0,6,2,4,0,1,2,79,80,140
6331,Tom Sparrow,7,15,22,3,2,0,3,0,0,2,6,4,1,0,2,78,94,140
6332,Lachlan Hunter,11,10,21,6,1,0,0,0,0,3,3,0,2,1,0,78,80,140
6333,Ed Langdon,12,9,21,4,1,0,2,0,0,1,1,3,3,0,0,80,76,140
6334,Trent Rivers,11,10,21,6,0,0,2,0,0,0,0,3,6,0,0,79,74,140
6335,Christian Petracca,8,12,20,5,4,0,5,0,0,1,2,3,0,0,1,104,120,140
6336,Jake Lever,12,7,19,9,0,0,2,0,0,0,0,1,6,0,1,82,90,140
6337,Jake Bowey,11,8,19,5,0,0,3,0,0,3,0,2,3,0,0,76,69,140
6338,Max Gawn,11,5,16,6,0,0,2,21,1,5,4,3,1,0,1,87,84,140
6339,Judd McVee,9,6,15,3,0,0,1,0,0,1,0,0,3,1,0,53,66,140
6340,Brodie Grundy,6,7,13,3,0,0,4,17,1,1,7,5,2,2,4,64,64,140
6341,Harrison Petty↗,7,6,13,8,0,0,2,0,0,0,0,1,0,0,1,62,74,140
6342,Alex N-Bullen,9,3,12,4,1,0,2,1,1,5,0,4,1,1,1,58,49,140
6343,Taj Woewodin,5,7,12,0,0,1,2,0,1,3,0,2,0,2,1,37,43,140
6344,Ben Brown,6,5,11,4,1,2,0,0,1,0,0,3,0,1,1,46,52,140
6345,Charlie Spargo,7,4,11,6,0,0,2,0,0,1,0,3,3,0,1,52,48,140
6346,Jake Melksham,10,0,10,6,2,2,0,0,2,2,0,2,0,0,0,62,50,140
6347,Kysaiah Pickett,2,2,4,1,0,0,3,0,0,0,1,2,0,1,0,26,23,140
6348,Joel Smith↙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140
6349,Connor Rozee,21,7,28,6,2,1,1,0,0,7,4,7,1,0,3,103,95,141
6350,Oliver Wines,11,15,26,4,0,0,2,0,1,6,6,1,3,4,0,87,110,141
6351,Dan Houston,11,11,22,5,1,0,0,0,0,3,1,4,2,1,1,74,85,141
6352,Zak Butters,13,9,22,6,0,0,4,0,1,5,5,6,2,1,2,86,81,141
6353,Travis Boak,11,9,20,3,1,0,2,0,0,3,1,2,6,0,0,74,78,141
6354,Ryan Burton,13,5,18,2,0,0,4,0,0,3,0,2,4,1,0,72,87,141
6355,Darcy B-Jones,14,3,17,6,1,2,0,0,2,4,0,6,0,0,0,74,57,141
6356,Kane Farrell,12,5,17,5,0,0,4,0,0,5,0,3,3,0,0,77,86,141
6357,Dylan Williams,15,2,17,3,0,0,0,0,0,4,1,0,2,0,0,58,67,141
6358,Charlie Dixon,9,7,16,5,1,0,2,6,1,2,5,2,0,1,0,77,83,141
6359,Jeremy Finlayson,10,4,14,6,3,4,0,3,2,2,3,1,0,1,1,79,119,141
6360,Willem Drew,10,4,14,3,0,0,7,0,1,3,1,3,3,1,2,70,76,141
6361,Lachlan Jones,9,5,14,2,0,0,1,0,1,1,0,3,4,0,0,47,65,141
6362,Aliir Aliir,10,2,12,7,0,0,1,0,0,0,0,4,3,0,3,50,93,141
6363,Todd Marshall,10,2,12,6,2,0,1,0,0,1,0,3,0,3,0,71,94,141
6364,Sam P-Pepper,9,3,12,3,1,0,4,0,2,6,2,4,0,0,2,58,61,141
6365,Jason H-Francis,4,7,11,0,1,0,2,0,0,1,5,3,1,0,1,37,36,141
6366,Willie Rioli,8,2,10,2,2,1,1,0,0,1,1,1,0,1,1,49,71,141
6367,Sam Hayes,4,6,10,1,0,0,6,18,1,2,2,3,0,1,2,64,79,141
6368,Miles Bergman,8,2,10,4,0,0,2,0,1,1,1,2,6,0,0,48,58,141
6369,Jed McEntee,3,5,8,2,0,0,2,0,1,1,0,0,0,0,0,33,43,141
6370,Quinton Narkle↙,4,3,7,1,1,0,2,0,0,2,0,1,0,0,1,32,42,141
6371,Trent McKenzie↗,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,10,18,141
6372,Noah Anderson,19,10,29,4,0,0,6,0,1,5,5,6,3,0,3,104,131,141
6373,Rory Atkins,19,7,26,8,0,0,2,0,1,4,0,4,8,0,0,103,86,141
6374,Sam Flanders,9,15,24,1,0,1,3,0,1,4,6,2,0,0,2,67,96,141
6375,Matt Rowell,12,9,21,3,0,0,6,0,1,2,7,2,3,2,1,86,101,141
6376,Touk Miller,17,3,20,7,1,0,3,0,0,8,3,1,1,1,0,97,92,141
6377,Lachlan Weller,12,7,19,4,0,0,0,0,0,2,1,2,4,1,0,63,71,141
6378,Brayden Fiorini,10,9,19,1,0,0,4,0,0,1,1,5,3,1,1,65,48,141
6379,David Swallow,8,10,18,1,0,1,1,0,0,1,4,2,2,0,2,46,63,141
6380,Brandon Ellis,11,6,17,2,0,0,2,0,0,2,1,2,2,1,0,60,61,141
6381,Ben Ainsworth,9,8,17,4,1,1,0,0,0,1,2,1,1,1,0,63,59,141
6382,Hewago Oea,7,9,16,0,1,0,1,0,0,5,3,0,0,0,0,49,59,141
6383,Darcy Macpherson,14,1,15,5,0,0,3,0,0,0,3,2,5,3,0,74,75,141
6384,Charlie Ballard,11,4,15,4,0,0,0,0,0,1,0,2,6,1,1,51,97,141
6385,Wil Powell,8,6,14,2,0,0,5,0,0,0,0,3,5,1,0,63,74,141
6386,Jack Lukosius,12,2,14,6,1,1,0,0,2,5,0,3,0,0,1,62,60,141
6387,Bailey Humphrey,8,4,12,1,1,1,2,0,0,5,1,3,0,2,0,52,60,141
6388,Jarrod Witts,6,5,11,3,0,0,5,44,0,0,4,2,1,2,1,100,121,141
6389,Samuel Collins,7,4,11,5,0,0,0,0,0,1,0,3,2,0,1,41,52,141
6390,Nicholas Holman,5,6,11,4,2,0,2,0,0,1,0,1,0,0,0,59,72,141
6391,Levi Casboult,9,0,9,7,4,0,2,5,0,1,0,1,0,3,0,88,100,141
6392,Jy Farrar↙,2,4,6,1,0,0,1,0,0,2,0,1,0,0,0,21,19,141
6393,Mac Andrew,3,2,5,2,0,0,0,0,0,0,0,3,0,0,2,13,17,141
6394,Ben King↗,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,141
6395,Luke Ryan,30,5,35,10,0,0,3,0,0,1,1,4,15,3,1,142,168,144
6396,Andrew Brayshaw,10,22,32,3,0,0,4,0,0,2,6,3,2,1,1,97,107,144
6397,Jordan Clark,14,12,26,8,0,0,2,0,0,4,0,5,3,0,0,98,82,144
6398,Hayden Young,19,6,25,3,0,0,8,0,0,4,1,4,5,1,1,108,103,144
6399,Caleb Serong,13,11,24,2,0,1,8,0,1,4,4,1,2,0,0,100,90,144
6400,Liam Henry,9,11,20,5,0,0,3,0,0,1,4,1,0,1,0,77,75,144
6401,James Aish,12,7,19,2,0,1,1,0,0,1,4,4,2,1,2,56,47,144
6402,Jaeger O'Meara,7,11,18,1,0,1,5,0,0,2,3,3,2,0,1,64,93,144
6403,Lachlan Schultz,7,11,18,5,0,1,7,0,1,1,1,6,0,0,1,84,52,144
6404,Neil Erasmus,12,5,17,6,0,0,3,0,0,2,2,2,2,0,1,73,42,144
6405,Sean Darcy,4,10,14,3,0,0,6,58,0,1,3,1,1,1,0,124,145,144
6406,Sam Switkowski,2,11,13,1,1,0,3,0,0,0,3,3,0,1,1,47,56,144
6407,Ethan Hughes,9,2,11,5,0,0,1,0,1,2,0,1,3,1,1,48,60,144
6408,Brennan Cox,7,4,11,6,0,0,1,0,0,3,0,3,3,0,0,51,65,144
6409,Luke Jackson,8,2,10,6,1,0,2,11,0,5,2,2,1,3,0,74,64,144
6410,Matt Johnson↗,4,5,9,2,0,0,3,0,0,1,0,4,2,1,0,41,34,144
6411,Michael Walters,6,2,8,3,2,1,3,0,0,2,0,1,0,0,1,53,56,144
6412,Michael Frederick,5,2,7,1,1,0,2,0,1,2,1,1,0,1,1,34,39,144
6413,Karl Worner↙,3,4,7,1,0,0,1,0,0,1,0,2,0,0,1,21,8,144
6414,Alex Pearce,4,2,6,2,0,0,4,0,0,0,0,2,2,1,2,33,52,144
6415,Jye Amiss,4,2,6,4,1,0,1,0,0,0,0,1,0,1,0,39,35,144
6416,Josh Treacy,3,2,5,2,0,0,3,1,0,3,0,1,0,1,0,33,33,144
6417,Brandon Walker,2,1,3,1,0,0,1,0,0,0,0,2,1,0,1,12,5,144
6418,Sam Walsh,11,21,32,2,0,1,3,0,0,2,3,3,1,2,2,90,119,144
6419,Patrick Cripps,5,24,29,1,0,0,5,0,1,3,10,2,0,2,0,88,118,144
6420,Sam Docherty,18,10,28,8,1,1,3,0,0,4,0,5,3,1,1,115,112,144
6421,Adam Cerra,19,8,27,3,1,0,6,0,3,11,6,2,1,1,1,110,111,144
6422,Blake Acres,10,13,23,1,0,1,4,0,0,4,4,2,2,1,0,77,85,144
6423,Nic Newman,19,4,23,11,0,0,3,0,0,2,0,3,4,1,1,108,114,144
6424,Harry McKay,14,6,20,8,3,2,3,6,0,1,1,3,0,2,0,118,118,144
6425,Jack Silvagni,12,7,19,5,0,0,3,2,2,5,2,6,3,1,3,71,66,144
6426,Adam Saad,13,5,18,5,0,0,5,0,0,3,1,3,4,1,0,85,100,144
6427,Matthew Kennedy↗,8,10,18,5,1,1,5,0,1,2,4,0,0,0,0,86,109,144
6428,Lachlan Fogarty,7,10,17,1,1,0,5,0,1,3,1,4,1,0,1,67,85,144
6429,Matt Cottrell,8,9,17,4,1,0,2,0,0,2,0,4,0,0,1,65,51,144
6430,David Cuningham,10,6,16,4,0,1,3,0,0,3,4,1,2,1,0,68,63,144
6431,Charlie Curnow,10,5,15,6,3,2,1,0,0,4,0,2,0,0,1,79,90,144
6432,Jack Martin,5,9,14,1,0,1,4,0,1,2,2,7,0,3,4,44,41,144
6433,Mitch McGovern,13,1,14,1,1,0,1,0,0,1,0,1,3,0,0,54,82,144
6434,Lewis Young,4,9,13,4,0,0,5,10,0,2,2,3,1,0,0,72,67,144
6435,Jacob Weitering,9,2,11,8,0,0,1,0,0,0,0,1,6,0,0,59,74,144
6436,Alex Cincotta,7,4,11,3,0,0,1,0,0,4,0,2,1,0,1,39,45,144
6437,Jordan Boyd,7,3,10,3,0,0,2,0,0,0,0,2,1,0,0,44,28,144
6438,Matt Owies,5,4,9,3,2,0,4,0,1,1,0,1,0,0,0,60,65,144
6439,Brodie Kemp,4,5,9,3,0,0,1,0,0,1,0,4,2,0,2,29,26,144
6440,George Hewett↙,1,4,5,0,0,0,2,0,0,0,1,0,0,0,0,19,17,144
6441,Zachary Merrett,21,18,39,7,1,0,6,0,1,7,4,7,1,3,1,150,136,143
6442,Darcy Parish,18,21,39,6,0,0,3,0,0,9,8,3,2,0,0,126,126,143
6443,Andrew McGrath,12,19,31,6,0,1,1,0,1,4,0,1,5,0,0,97,98,143
